Date;SPX;LIBOR
08.03.1988;303.3143;0.06875
09.03.1988;302.9732;0.06875
10.03.1988;297.1087;0.06875
11.03.1988;298.3508;0.069375
14.03.1988;299.9837;0.068125
15.03.1988;299.7325;0.068125
16.03.1988;302.5707;0.06875
17.03.1988;305.4799;0.06875
18.03.1988;305.3762;0.068125
21.03.1988;302.709;0.06875
22.03.1988;302.8239;0.06875
23.03.1988;302.9129;0.06875
24.03.1988;296.651;0.069375
25.03.1988;291.4468;0.069375
28.03.1988;290.9507;0.06875
29.03.1988;293.2496;0.069375
30.03.1988;290.9956;0.06875
31.03.1988;291.9281;0.069375
01.04.1988;291.9281;0.069375
04.04.1988;288.8666;0.070625
05.04.1988;291.6403;0.070625
06.04.1988;299.5149;0.07125
07.04.1988;300.2708;0.07125
08.04.1988;303.9621;0.07125
11.04.1988;304.8161;0.07125
12.04.1988;306.1825;0.07125
13.04.1988;306.4104;0.070625
14.04.1988;293.1112;0.070625
15.04.1988;293.1338;0.07125
18.04.1988;292.5221;0.0725
19.04.1988;291.0799;0.0725
20.04.1988;289.0598;0.073125
21.04.1988;289.3871;0.073125
22.04.1988;293.5887;0.071875
25.04.1988;296.2736;0.0725
26.04.1988;298.0334;0.073125
27.04.1988;297.925;0.0725
28.04.1988;296.5868;0.0725
29.04.1988;295.157;0.073125
02.05.1988;295.4879;0.073125
03.05.1988;297.231;0.07375
04.05.1988;294.2576;0.073125
05.05.1988;292.7045;0.07375
06.05.1988;291.3042;0.071875
09.05.1988;290.5055;0.07375
10.05.1988;291.7681;0.075
11.05.1988;286.9004;0.07625
12.05.1988;287.5279;0.075625
13.05.1988;290.8647;0.075
16.05.1988;293.1981;0.074375
17.05.1988;289.6362;0.075
18.05.1988;285.0782;0.075625
19.05.1988;286.5016;0.075
20.05.1988;287.0178;0.075
23.05.1988;284.5868;0.075625
24.05.1988;287.657;0.075625
25.05.1988;288.0087;0.075625
26.05.1988;289.0007;0.075625
27.05.1988;287.7375;0.0775
30.05.1988;287.7375;0.0775
31.05.1988;297.7098;0.0775
01.06.1988;302.8871;0.0775
02.06.1988;301.3538;0.076875
03.06.1988;302.6497;0.0775
06.06.1988;303.3994;0.0775
07.06.1988;301.3305;0.076875
08.06.1988;308.5487;0.0775
09.06.1988;307.1669;0.076875
10.06.1988;308.3867;0.076875
13.06.1988;308.6016;0.07625
14.06.1988;311.8896;0.07625
15.06.1988;312.067;0.075625
16.06.1988;306.7581;0.07625
17.06.1988;307.8088;0.076875
20.06.1988;305.8676;0.078125
21.06.1988;308.977;0.078125
22.06.1988;313.5161;0.0775
23.06.1988;312.5607;0.0775
24.06.1988;311.5951;0.0775
27.06.1988;306.263;0.078125
28.06.1988;310.0045;0.07875
29.06.1988;308.4972;0.078125
30.06.1988;311.3718;0.079375
01.07.1988;309.4854;0.07875
04.07.1988;309.4854;0.07875
05.07.1988;314.177;0.079375
06.07.1988;309.8598;0.079375
07.07.1988;309.5864;0.080625
08.07.1988;307.5838;0.08
11.07.1988;308.2206;0.08125
12.07.1988;305.1469;0.08125
13.07.1988;306.8239;0.081875
14.07.1988;307.9324;0.081875
15.07.1988;309.9719;0.08375
18.07.1988;308.2423;0.08375
19.07.1988;305.9291;0.08375
20.07.1988;307.6726;0.0825
21.07.1988;303.8666;0.0825
22.07.1988;300.2691;0.08375
25.07.1988;301.6924;0.083125
26.07.1988;302.3284;0.083125
27.07.1988;299.3198;0.08375
28.07.1988;303.3336;0.084375
29.07.1988;310.1911;0.084375
01.08.1988;310.4922;0.08375
02.08.1988;310.4374;0.08375
03.08.1988;311.5283;0.083125
04.08.1988;310.548;0.083125
05.08.1988;309.7246;0.083125
08.08.1988;308.4864;0.084375
09.08.1988;304.6837;0.084375
10.08.1988;299.4599;0.085625
11.08.1988;300.4672;0.086875
12.08.1988;300.2522;0.0875
15.08.1988;295.9718;0.0875
16.08.1988;298.1547;0.088125
17.08.1988;298.4088;0.086875
18.08.1988;298.7303;0.086875
19.08.1988;297.8445;0.086875
22.08.1988;294.197;0.086875
23.08.1988;294.3298;0.0875
24.08.1988;298.9584;0.0875
25.08.1988;296.7374;0.086875
26.08.1988;297.3934;0.0875
29.08.1988;300.544;0.0875
30.08.1988;300.788;0.086875
31.08.1988;299.6548;0.085625
01.09.1988;296.0569;0.08625
02.09.1988;303.1435;0.08625
05.09.1988;303.1435;0.08625
06.09.1988;304.4696;0.084375
07.09.1988;304.7906;0.08375
08.09.1988;304.817;0.084375
09.09.1988;306.0368;0.08375
12.09.1988;305.6296;0.08375
13.09.1988;306.7514;0.08375
14.09.1988;308.9261;0.08375
15.09.1988;307.5852;0.083125
16.09.1988;310.4863;0.08375
19.09.1988;308.4019;0.083125
20.09.1988;309.5663;0.083125
21.09.1988;310.1161;0.083125
22.09.1988;308.9911;0.083125
23.09.1988;309.6569;0.083125
26.09.1988;308.8798;0.08375
27.09.1988;308.1836;0.08375
28.09.1988;309.136;0.085
29.09.1988;313.1961;0.086875
30.09.1988;312.4217;0.08625
03.10.1988;311.9713;0.08625
04.10.1988;311.1459;0.085625
05.10.1988;312.5716;0.085625
06.10.1988;313.1833;0.085625
07.10.1988;319.7426;0.08625
10.10.1988;319.9381;0.08625
11.10.1988;319.592;0.085625
12.10.1988;315.0522;0.08625
13.10.1988;316.4781;0.08625
14.10.1988;316.8357;0.08625
17.10.1988;317.9041;0.08625
18.10.1988;321.3349;0.08625
19.10.1988;318.5641;0.08625
20.10.1988;325.3617;0.086875
21.10.1988;326.2623;0.086875
24.10.1988;324.7222;0.086875
25.10.1988;324.8694;0.086875
26.10.1988;323.796;0.086875
27.10.1988;319.078;0.086875
28.10.1988;320.5337;0.08625
31.10.1988;321.1206;0.08625
01.11.1988;321.3842;0.085625
02.11.1988;321.3853;0.08625
03.11.1988;321.6168;0.08625
04.11.1988;318.5435;0.08625
07.11.1988;315.9553;0.0875
08.11.1988;317.4352;0.088125
09.11.1988;315.392;0.088125
10.11.1988;315.8847;0.089375
11.11.1988;309.2252;0.089375
14.11.1988;309.1363;0.089375
15.11.1988;309.8788;0.089375
16.11.1988;304.7237;0.09
17.11.1988;305.6408;0.091875
18.11.1988;307.8794;0.091875
21.11.1988;307.616;0.09125
22.11.1988;308.7611;0.091875
23.11.1988;310.8618;0.091875
24.11.1988;310.8618;0.091875
25.11.1988;308.9238;0.091875
28.11.1988;310.6347;0.095
29.11.1988;313.3162;0.095
30.11.1988;316.5441;0.093125
01.12.1988;315.1771;0.0925
02.12.1988;314.4565;0.0925
05.12.1988;318.1366;0.094375
06.12.1988;321.2598;0.09375
07.12.1988;321.8963;0.093125
08.12.1988;320.0943;0.09375
09.12.1988;320.7378;0.094375
12.12.1988;320.1867;0.094375
13.12.1988;319.9713;0.094375
14.12.1988;318.826;0.095
15.12.1988;317.6413;0.095625
16.12.1988;319.9899;0.09625
19.12.1988;323.0359;0.095625
20.12.1988;321.382;0.095
21.12.1988;321.2812;0.094375
22.12.1988;320.6951;0.09375
23.12.1988;322.1268;0.09375
26.12.1988;322.1268;0.09375
27.12.1988;320.9316;0.094375
28.12.1988;321.2272;0.094375
29.12.1988;323.9574;0.09625
30.12.1988;322.0663;0.0962
02.01.1989;322.0663;0.0962
03.01.1989;319.3098;0.093125
04.01.1989;324.1648;0.09375
05.01.1989;324.8492;0.094375
06.01.1989;325.6161;0.094375
09.01.1989;326.0128;0.094375
10.01.1989;325.3271;0.094375
11.01.1989;327.2184;0.094375
12.01.1989;328.5644;0.094375
13.01.1989;329.4439;0.094375
16.01.1989;329.7572;0.094375
17.01.1989;329.0795;0.094375
18.01.1989;332.538;0.094375
19.01.1989;332.9732;0.094375
20.01.1989;332.6633;0.09375
23.01.1989;330.2539;0.09375
24.01.1989;334.9517;0.09375
25.01.1989;335.7401;0.093125
26.01.1989;338.7278;0.09375
27.01.1989;341.2059;0.094375
30.01.1989;342.6227;0.09375
31.01.1989;345.6077;0.09375
01.02.1989;345.2057;0.09375
02.02.1989;345.1022;0.09375
03.02.1989;345.2662;0.09375
06.02.1989;344.4337;0.094375
07.02.1989;348.6478;0.095625
08.02.1989;347.5122;0.095
09.02.1989;344.5822;0.095625
10.02.1989;339.9941;0.09625
13.02.1989;340.759;0.0975
14.02.1989;339.9996;0.0975
15.02.1989;342.8623;0.098125
16.02.1989;343.5323;0.0975
17.02.1989;345.9176;0.0975
20.02.1989;345.9176;0.0975
21.02.1989;345.0201;0.098125
22.02.1989;339.1264;0.098125
23.02.1989;340.5474;0.099375
24.02.1989;334.8209;0.100625
27.02.1989;335.7316;0.103125
28.02.1989;336.9949;0.103125
01.03.1989;335.0548;0.101875
02.03.1989;338.4099;0.1025
03.03.1989;339.8501;0.10125
06.03.1989;344.1756;0.10125
07.03.1989;343.1097;0.100625
08.03.1989;343.3619;0.10125
09.03.1989;343.3315;0.101875
10.03.1989;342.1238;0.101875
13.03.1989;345.0137;0.103125
14.03.1989;344.8245;0.1025
15.03.1989;346.626;0.1025
16.03.1989;349.8707;0.1025
17.03.1989;342.0061;0.101875
20.03.1989;338.7752;0.105625
21.03.1989;340.4228;0.10625
22.03.1989;339.4459;0.105
23.03.1989;337.6814;0.10375
24.03.1989;337.6814;0.10375
27.03.1989;339.7579;0.104375
28.03.1989;340.9658;0.105
29.03.1989;341.8545;0.105
30.03.1989;342.1;0.103125
31.03.1989;344.8565;0.103125
03.04.1989;346.7184;0.1025
04.04.1989;345.6117;0.1025
05.04.1989;346.7095;0.101875
06.04.1989;345.5977;0.1025
07.04.1989;347.7863;0.103125
10.04.1989;347.7687;0.1025
11.04.1989;349.3934;0.1025
12.04.1989;349.9786;0.1025
13.04.1989;346.9785;0.1025
14.04.1989;352.7943;0.103125
17.04.1989;353.2403;0.10125
18.04.1989;358.3015;0.101875
19.04.1989;359.6304;0.100625
20.04.1989;358.5064;0.100625
21.04.1989;362.5142;0.10125
24.04.1989;361.5061;0.10125
25.04.1989;359.2904;0.10125
26.04.1989;359.5762;0.100625
27.04.1989;362.6807;0.1
28.04.1989;362.7616;0.100625
01.05.1989;362.2566;0.100625
02.05.1989;361.1679;0.100625
03.05.1989;361.2828;0.1
04.05.1989;361.0366;0.1
05.05.1989;360.9651;0.1
08.05.1989;359.2272;0.099375
09.05.1989;358.4923;0.099375
10.05.1989;359.23;0.1
11.05.1989;360.5997;0.1
12.05.1989;368.7127;0.099375
15.05.1989;371.5888;0.09625
16.05.1989;370.7719;0.096875
17.05.1989;373.3674;0.096875
18.05.1989;373.9766;0.096875
19.05.1989;377.8343;0.096875
22.05.1989;378.807;0.095625
23.05.1989;374.5069;0.09375
24.05.1989;375.5187;0.095
25.05.1989;375.6434;0.09625
26.05.1989;378.6081;0.0975
29.05.1989;378.6081;0.0975
30.05.1989;375.7037;0.095625
31.05.1989;377.4383;0.095625
01.06.1989;379.1823;0.095625
02.06.1989;383.3678;0.09625
05.06.1989;379.3224;0.094375
06.06.1989;382.028;0.09375
07.06.1989;385.2222;0.09375
08.06.1989;384.9948;0.0925
09.06.1989;385.062;0.0925
12.06.1989;384.5599;0.091875
13.06.1989;381.8381;0.095625
14.06.1989;381.7556;0.09375
15.06.1989;377.3466;0.093125
16.06.1989;378.8473;0.094375
19.06.1989;379.5405;0.094375
20.06.1989;378.8083;0.095
21.06.1989;377.9039;0.094375
22.06.1989;380.0736;0.095
23.06.1989;386.7713;0.095625
26.06.1989;385.3457;0.09375
27.06.1989;387.5297;0.09375
28.06.1989;384.4749;0.09375
29.06.1989;377.2458;0.09375
30.06.1989;375.2975;0.093125
03.07.1989;376.8767;0.093125
04.07.1989;376.8767;0.093125
05.07.1989;378.5909;0.091875
06.07.1989;379.7185;0.091875
07.07.1989;383.6863;0.091875
10.07.1989;386.2713;0.09
11.07.1989;388.3038;0.089375
12.07.1989;389.5227;0.088125
13.07.1989;389.688;0.088125
14.07.1989;391.9686;0.08875
17.07.1989;392.7092;0.089375
18.07.1989;391.4464;0.09
19.07.1989;396.6267;0.090625
20.07.1989;394.0041;0.089375
21.07.1989;396.8311;0.089375
24.07.1989;394.2651;0.09
25.07.1989;394.544;0.09
26.07.1989;399.5106;0.089375
27.07.1989;404.232;0.088125
28.07.1989;404.4365;0.0875
31.07.1989;409.1836;0.085625
01.08.1989;406.5824;0.084375
02.08.1989;407.3406;0.084375
03.08.1989;407.9971;0.084375
04.08.1989;407.074;0.085625
07.08.1989;413.6644;0.0875
08.08.1989;413.7461;0.0875
09.08.1989;410.9665;0.0875
10.08.1989;412.5597;0.088125
11.08.1989;408.4987;0.0875
14.08.1989;406.6549;0.08875
15.08.1989;408.6333;0.089375
16.08.1989;409.8306;0.089375
17.08.1989;408.4185;0.08875
18.08.1989;410.2955;0.089375
21.08.1989;404.0135;0.089375
22.08.1989;404.6788;0.09
23.08.1989;408.8443;0.090625
24.08.1989;416.9394;0.089375
25.08.1989;415.8007;0.089375
28.08.1989;417.8529;0.089375
29.08.1989;415.2586;0.09
30.08.1989;416.2308;0.09
31.08.1989;417.1828;0.09
01.09.1989;420.0044;0.09
04.09.1989;420.0044;0.09
05.09.1989;418.6709;0.09
06.09.1989;414.7391;0.09
07.09.1989;413.7012;0.09
08.09.1989;414.1905;0.09
11.09.1989;413.0492;0.089375
12.09.1989;414.3133;0.089375
13.09.1989;410.4743;0.08875
14.09.1989;407.7664;0.08875
15.09.1989;410.0336;0.08875
18.09.1989;412.0419;0.08875
19.09.1989;412.0062;0.08875
20.09.1989;411.9135;0.08875
21.09.1989;411.067;0.089375
22.09.1989;412.6758;0.089375
25.09.1989;409.5033;0.08875
26.09.1989;409.6377;0.090625
27.09.1989;410.5681;0.090625
28.09.1989;414.801;0.09125
29.09.1989;415.49;0.091875
02.10.1989;417.5642;0.091875
03.10.1989;422.2983;0.09125
04.10.1989;425.0199;0.090625
05.10.1989;425.0556;0.09125
06.10.1989;427.2418;0.090625
09.10.1989;428.4564;0.090625
10.10.1989;427.6646;0.0875
11.10.1989;425.1221;0.088125
12.10.1989;423.2168;0.088125
13.10.1989;397.2919;0.0875
16.10.1989;408.3609;0.085
17.10.1989;406.3706;0.085625
18.10.1989;407.0912;0.086875
19.10.1989;413.4949;0.086875
20.10.1989;413.5342;0.086875
23.10.1989;410.8076;0.0875
24.10.1989;409.4661;0.086875
25.10.1989;408.0889;0.08625
26.10.1989;402.7248;0.08625
27.10.1989;399.3093;0.086875
30.10.1989;399.3915;0.086875
31.10.1989;405.8424;0.086875
01.11.1989;406.856;0.086875
02.11.1989;403.8367;0.0875
03.11.1989;402.825;0.0875
06.11.1989;396.9906;0.088125
07.11.1989;399.7931;0.088125
08.11.1989;403.798;0.08625
09.11.1989;402.0295;0.085625
10.11.1989;405.1686;0.085625
13.11.1989;405.8569;0.085625
14.11.1989;404.0472;0.085625
15.11.1989;407.1171;0.085
16.11.1989;407.2379;0.084375
17.11.1989;408.5221;0.084375
20.11.1989;405.8648;0.084375
21.11.1989;406.1579;0.084375
22.11.1989;408.9326;0.085625
23.11.1989;408.9326;0.083125
24.11.1989;411.4455;0.083125
27.11.1989;413.5878;0.084375
28.11.1989;413.8439;0.085
29.11.1989;411.2563;0.085
30.11.1989;414.1192;0.085
01.12.1989;419.716;0.084375
04.12.1989;420.8388;0.084375
05.12.1989;418.7095;0.084375
06.12.1989;417.4818;0.084375
07.12.1989;416.3607;0.085
08.12.1989;417.682;0.085625
11.12.1989;417.7035;0.085
12.12.1989;421.5335;0.085
13.12.1989;422.7703;0.085625
14.12.1989;420.5938;0.08625
15.12.1989;419.5583;0.085
18.12.1989;411.95;0.08625
19.12.1989;410.5009;0.08625
20.12.1989;410.9648;0.08625
21.12.1989;413.2975;0.08625
22.12.1989;416.6851;0.085
25.12.1989;416.6851;0.085
26.12.1989;416.0422;0.08625
27.12.1989;418.4415;0.08375
28.12.1989;420.6812;0.08375
29.12.1989;424.0642;0.08375
01.01.1990;424.0642;0.08375
02.01.1990;431.6119;0.08375
03.01.1990;430.5044;0.08375
04.01.1990;426.98;0.083125
05.01.1990;422.8239;0.08375
08.01.1990;424.7688;0.083125
09.01.1990;419.767;0.083125
10.01.1990;416.9983;0.083125
11.01.1990;418.4631;0.0825
12.01.1990;408.2083;0.0825
15.01.1990;404.6898;0.083125
16.01.1990;409.2122;0.084375
17.01.1990;405.2048;0.084375
18.01.1990;406.1535;0.08375
19.01.1990;407.3185;0.08375
22.01.1990;396.8266;0.08375
23.01.1990;398.3063;0.08375
24.01.1990;396.7605;0.08375
25.01.1990;391.7676;0.08375
26.01.1990;391.4673;0.08375
29.01.1990;390.8281;0.08375
30.01.1990;388.2586;0.08375
31.01.1990;395.5924;0.08375
01.02.1990;395.3022;0.08375
02.02.1990;397.9259;0.08375
05.02.1990;399.3149;0.08375
06.02.1990;396.8247;0.08375
07.02.1990;401.827;0.08375
08.02.1990;400.899;0.08375
09.02.1990;401.8802;0.08375
12.02.1990;397.7583;0.083125
13.02.1990;399.0015;0.08375
14.02.1990;400.2273;0.08375
15.02.1990;403.7268;0.083125
16.02.1990;401.2186;0.08375
19.02.1990;401.2186;0.08375
20.02.1990;395.5459;0.08375
21.02.1990;395.1626;0.084375
22.02.1990;392.8236;0.08375
23.02.1990;391.06;0.08375
26.02.1990;396.6201;0.08375
27.02.1990;398.6162;0.08375
28.02.1990;400.6666;0.08375
01.03.1990;401.7209;0.08375
02.03.1990;405.1244;0.084375
05.03.1990;403.1084;0.084375
06.03.1990;408.2051;0.085
07.03.1990;407.035;0.084375
08.03.1990;411.0567;0.084375
09.03.1990;408.4048;0.085
12.03.1990;409.3244;0.085
13.03.1990;406.112;0.085
14.03.1990;407.1719;0.085625
15.03.1990;408.6334;0.085625
16.03.1990;413.2874;0.08625
19.03.1990;415.2528;0.085625
20.03.1990;412.9241;0.085
21.03.1990;410.7153;0.084375
22.03.1990;405.8192;0.084375
23.03.1990;407.674;0.084375
26.03.1990;408.4055;0.084375
27.03.1990;413.1035;0.086875
28.03.1990;413.7186;0.085
29.03.1990;412.2549;0.085
30.03.1990;411.265;0.085
02.04.1990;409.8457;0.085625
03.04.1990;415.8812;0.085
04.04.1990;412.9837;0.085625
05.04.1990;412.5574;0.085
06.04.1990;411.8102;0.085
09.04.1990;413.381;0.085
10.04.1990;414.2286;0.085
11.04.1990;414.0489;0.085
12.04.1990;417.0175;0.085
13.04.1990;417.0175;0.085
16.04.1990;417.5415;0.084375
17.04.1990;417.4761;0.085
18.04.1990;412.6951;0.085625
19.04.1990;409.5169;0.085625
20.04.1990;405.9307;0.08625
23.04.1990;401.0464;0.085625
24.04.1990;400.2383;0.086875
25.04.1990;402.2933;0.086875
26.04.1990;403.4365;0.086875
27.04.1990;398.831;0.08625
30.04.1990;400.9748;0.086875
01.05.1990;402.8392;0.0875
02.05.1990;405.5624;0.085625
03.05.1990;407.0065;0.085625
04.05.1990;410.6377;0.085625
07.05.1990;413.342;0.085
08.05.1990;415.2895;0.085
09.05.1990;416.4049;0.084375
10.05.1990;417.6317;0.08375
11.05.1990;427.6666;0.08375
14.05.1990;431.2117;0.08375
15.05.1990;430.6624;0.08375
16.05.1990;430.4116;0.084375
17.05.1990;431.0013;0.085
18.05.1990;431.21;0.084375
21.05.1990;435.3929;0.08375
22.05.1990;436.1583;0.08375
23.05.1990;437.2178;0.08375
24.05.1990;436.1997;0.08375
25.05.1990;431.7344;0.08375
28.05.1990;431.7344;0.08375
29.05.1990;439.229;0.08375
30.05.1990;439.4992;0.08375
31.05.1990;440.0331;0.08375
01.06.1990;442.4228;0.084375
04.06.1990;447.6703;0.083125
05.06.1990;446.8081;0.083125
06.06.1990;444.7781;0.083125
07.06.1990;442.5915;0.08375
08.06.1990;437.1889;0.083125
11.06.1990;440.9392;0.083125
12.06.1990;446.5927;0.08375
13.06.1990;444.9617;0.083125
14.06.1990;442.5374;0.083125
15.06.1990;442.5539;0.08375
18.06.1990;435.2175;0.08375
19.06.1990;437.1998;0.08375
20.06.1990;437.9769;0.083125
21.06.1990;439.6484;0.08375
22.06.1990;433.5031;0.08375
25.06.1990;429.9368;0.083125
26.06.1990;429.6488;0.08375
27.06.1990;433.4163;0.08375
28.06.1990;436.4919;0.08375
29.06.1990;437.053;0.08375
02.07.1990;438.9168;0.083125
03.07.1990;439.8575;0.083125
04.07.1990;439.8575;0.083125
05.07.1990;434.4554;0.083125
06.07.1990;437.8022;0.08375
09.07.1990;439.1809;0.084375
10.07.1990;435.4884;0.08375
11.07.1990;441.2838;0.08375
12.07.1990;446.4268;0.0825
13.07.1990;448.7113;0.081875
16.07.1990;450.8072;0.081875
17.07.1990;449.0704;0.081875
18.07.1990;445.0545;0.081875
19.07.1990;446.4058;0.08125
20.07.1990;441.877;0.08125
23.07.1990;434.2237;0.08125
24.07.1990;434.8127;0.08125
25.07.1990;436.4224;0.08125
26.07.1990;435.0132;0.08125
27.07.1990;432.0648;0.08125
30.07.1990;434.7488;0.079375
31.07.1990;435.6357;0.079375
01.08.1990;434.8846;0.08
02.08.1990;430.0129;0.08
03.08.1990;421.9835;0.080625
06.08.1990;409.4907;0.08
07.08.1990;410.1675;0.079375
08.08.1990;414.4858;0.08
09.08.1990;416.5325;0.080625
10.08.1990;411.2401;0.080625
13.08.1990;415.4338;0.08
14.08.1990;416.1702;0.080625
15.08.1990;417.0207;0.08125
16.08.1990;407.6988;0.08
17.08.1990;402.1083;0.0825
20.08.1990;403.0192;0.0825
21.08.1990;394.9056;0.0825
22.08.1990;388.3997;0.0825
23.08.1990;376.7622;0.083125
24.08.1990;382.2259;0.083125
27.08.1990;394.5575;0.083125
28.08.1990;394.5802;0.081875
29.08.1990;398.1059;0.081875
30.08.1990;391.3862;0.08125
31.08.1990;396.2278;0.080625
03.09.1990;396.2278;0.080625
04.09.1990;396.98;0.080625
05.09.1990;398.5815;0.080625
06.09.1990;393.7757;0.080625
07.09.1990;397.3906;0.080625
10.09.1990;395.3894;0.080625
11.09.1990;394.73;0.08125
12.09.1990;396.5764;0.08125
13.09.1990;391.796;0.08125
14.09.1990;389.5702;0.08125
17.09.1990;390.7524;0.08125
18.09.1990;391.993;0.081875
19.09.1990;389.5332;0.0825
20.09.1990;383.3206;0.0825
21.09.1990;383.1237;0.083125
24.09.1990;375.013;0.084375
25.09.1990;379.5598;0.085
26.09.1990;375.6312;0.08375
27.09.1990;370.6618;0.083125
28.09.1990;376.9218;0.083125
01.10.1990;387.996;0.08125
02.10.1990;388.3317;0.08125
03.10.1990;383.8822;0.08125
04.10.1990;385.4841;0.081875
05.10.1990;384.0251;0.081875
08.10.1990;386.4661;0.0825
09.10.1990;376.1647;0.0825
10.10.1990;370.3622;0.0825
11.10.1990;364.287;0.0825
12.10.1990;369.9216;0.0825
15.10.1990;373.9515;0.0825
16.10.1990;368.6495;0.0825
17.10.1990;368.4687;0.083125
18.10.1990;377.0841;0.081875
19.10.1990;385.4091;0.08125
22.10.1990;388.2671;0.081875
23.10.1990;385.3095;0.081875
24.10.1990;385.6064;0.080625
25.10.1990;382.6343;0.08125
26.10.1990;375.99;0.08
29.10.1990;372.5771;0.080625
30.10.1990;375.3734;0.080625
31.10.1990;375.3046;0.080625
01.11.1990;379.1021;0.080625
02.11.1990;385.1088;0.079375
05.11.1990;388.9721;0.08125
06.11.1990;385.391;0.08125
07.11.1990;378.4858;0.08125
08.11.1990;380.6575;0.0825
09.11.1990;388.4147;0.081875
12.11.1990;395.5209;0.080625
13.11.1990;393.3411;0.080625
14.11.1990;396.7882;0.080625
15.11.1990;392.6207;0.08125
16.11.1990;392.8678;0.080625
19.11.1990;395.6347;0.080625
20.11.1990;390.6492;0.081875
21.11.1990;391.5592;0.081875
22.11.1990;391.5592;0.083125
23.11.1990;390.4099;0.0825
26.11.1990;392.2905;0.083125
27.11.1990;394.4087;0.085
28.11.1990;394.2324;0.08375
29.11.1990;392.343;0.085
30.11.1990;399.5377;0.0838
03.12.1990;402.144;0.083125
04.12.1990;404.9772;0.081875
05.12.1990;409.4125;0.080625
06.12.1990;408.3818;0.08
07.12.1990;406.7954;0.07875
10.12.1990;408.287;0.07625
11.12.1990;405.397;0.076875
12.12.1990;410.0565;0.07625
13.12.1990;409.0235;0.076875
14.12.1990;405.8945;0.078125
17.12.1990;404.9229;0.080625
18.12.1990;409.953;0.080625
19.12.1990;410.1614;0.0775
20.12.1990;410.0629;0.076875
21.12.1990;412.0891;0.080625
24.12.1990;410.0936;0.080625
25.12.1990;410.0936;0.080625
